Id,title,description,link,price,brand,condition,image_link,gtin,shipping,product_type,google_product_category,color,size,mpn,"age group",gender,availability,c:druse:boolean,item_group_id
EMODC00502L1160,"Blora Dining Chair (Gail)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-gail.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-gail-1.jpg,,,simple,,Grey,,,,,1,,
EMODC00502L1301,"Blora Dining Chair (Natural White)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-natural-white.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-natural-1.jpg,,,simple,,White,,,,,1,,
EMODC00502L1305,"Blora Dining Chair (Earth)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-earth.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-earth-1_1.jpg,,,simple,,Brown,,,,,1,,
EMODC00502L1303,"Blora Dining Chair (Vanilla)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-vanilla.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-vanilla-1.jpg,,,simple,,Khaki,,,,,1,,
EMODC00502L1306,"Blora Dining Chair (Croco)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-croco.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-crocco-1.jpg,,,simple,,Brown,,,,,1,,
EMODC00502L1309,"Blora Dining Chair (Tuxedo)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-tuxedo.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-tuxedo-1.jpg,,,simple,,Black,,,,,1,,
EMODC00502L1310,"Blora Dining Chair (Chilly)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-chilly.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-chilly-1.jpg,,,simple,,Red,,,,,1,,
EMODC00502L1311,"Blora Dining Chair (Basil)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-basil.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-basil-1.jpg,,,simple,,Green,,,,,1,,
EMODC00502L1312,"Blora Dining Chair (Ocean)","<p>Untuk Anda yang mengutamakan kenyamanan, kami hadirkan <strong>Blora Dining Chair</strong>. Busa empuk indoor foam berbalut pelapis yang lembut di bagian dudukan dan sandarannya akan membuat siapapun merasa rileks ketika menikmati makanan. Keempat kakinya terbuat dari kayu solid yang kokoh. Perpaduan warna cokelat alami dan bantalan menghasilkan suasana natural di rumah Anda.</p> ",http://fabelio.com/blora-dining-chair-ocean.html,1399000,,,http://fabelio.com/media/catalog/product/b/l/blora-dining-chair-ocean-1_1.jpg,,,simple,,Blue,,,,,1,,
EMOST00402,"Darjeeling Side Table","<p>Fungsi meja dan rak menyatu dalam <strong>Darjeeling Side Table</strong> yang memiliki bidang persegi tambahan di bagian bawahnya. Terbuat dari kayu lapis, meja ini menjadi sebuah solusi untuk memajang benda kesayangan Anda tanpa menyita banyak ruang. Bagian kaki digantikan dengan besi yang didesain unik berbentuk jeruji vertikal menyangga ketiga sisi meja, menambah aksentuasi ruang tamu maupun kantor Anda sekaligus menjaga koleksi kesayangan Anda tetap aman dari benturan.</p>",http://fabelio.com/darjeeling-side-table.html,999000,,,http://fabelio.com/media/catalog/product/d/a/darjeling-side-table-3.jpg,,,simple,,Brown,,,,,1,,
EMOBN00101S1160,"Blora Bench (Gail)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-gail.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-gail-2.jpg,,,simple,,Grey,,,,,1,,
EMOBN00101S1301,"Blora Bench (Natural White)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-natural-white.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-natural-2.jpg,,,simple,,White,,,,,1,,
EMOBN00101S1305,"Blora Bench (Earth)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-earth.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-earth-2.jpg,,,simple,,Beige,,,,,1,,
EMOBN00101S1303,"Blora Bench (Vanilla)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-vanilla.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-vanilla-2.jpg,,,simple,,Khaki,,,,,1,,
EMOBN00101S1306,"Blora Bench (Croco)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-croco.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-crocco-2.jpg,,,simple,,Brown,,,,,1,,
EMOBN00101S1309,"Blora Bench (Tuxedo)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-tuxedo.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-tuxedo-2.jpg,,,simple,,Black,,,,,1,,
EMOBN00101S1310,"Blora Bench (Chilly)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-chilly.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-chilly-2.jpg,,,simple,,Grey,,,,,1,,
EMOBN00101S1311,"Blora Bench (Basil)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-basil.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-basil-small.jpg,,,simple,,Green,,,,,1,,
EMOBN00101S1312,"Blora Bench (Ocean)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-ocean.html,1999000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-ocean-2.jpg,,,simple,,Blue,,,,,1,,
EMOBN00102S1,"Simo Bench","<p>Serba guna, ringan, dan minimalis. <strong>Simo Bench</strong> dapat digunakan untuk berbagai macam situasi dan fungsi. Selain aman untuk digunakan oleh seluruh anggota keluarga Anda, termasuk si kecil, Anda juga bisa menaruhnya di ruangan apa saja untuk fungsi yang tidak pernah terpikirkan sebelumnya. Dibuat dari kayu lapis dengan finishing veneer sungkai, dan kaki dari besi solid, Anda pasti akan langsung ingin membawanya pulang.</p>

dari ",http://fabelio.com/simo-bench.html,1399000,,,http://fabelio.com/media/catalog/product/s/i/simo-bench-1.jpg,,,simple,,Brown,,,,,1,,
EMOCE00801,"Franklin Credenza","<p><strong>Franklin Credenza</strong> melengkapi ruang tamu dan kamar tidur Anda dengan kesan alami dan elegan. Kabinet ini memiliki tiga laci yang dilengkapi penutup, tiga sisi rak terbuka, serta kaki yang bersudut menciptakan tampilan kontemporer pada seisi ruangan. Didesain dengan bahan kayu di keseluruhan bagiannya, kabinet ini terlihat kokoh sekaligus mengkilat dengan permukaan yang diberi vernis. </p>",http://fabelio.com/franklin-credenza.html,3999000,,,http://fabelio.com/media/catalog/product/f/r/franklin-2.jpg,,,simple,,Brown,,,,,1,,
EMOCE00802,"Benjamin Credenza","<p>Kabinet bergaya vintage ini dapat menjadi rumah yang ideal bagi koleksi buku, DVD, maupun vinyl Anda. <strong>Benjamin Credenza</strong> juga dilengkapi dengan laci penutup di bagian bawah yang menjaga benda-benda kesayangan Anda bebas dari debu. Di bagian atas, Anda bisa memajang koleksi keramik dan kristal cantik. Tak perlu ragu dengan kekokohannya, sebab kabinet ini ditopang oleh kaki berbahan logam. Letakkan Credenza di rumah Anda dan biarkan kesan elegan terpancar ke penjuru ruangan. </p>
",http://fabelio.com/benjamin-credenza.html,4299000,,,http://fabelio.com/media/catalog/product/b/e/benjamin-1.jpg,,,simple,,Brown,,,,,1,,
EMOCE00804,"Jefferson Credenza","<p>Anda membutuhkan kabinet untuk menyimpan banyak barang dengan rapi? <strong>Jefferson Credenza</strong> merupakan pilihan yang tepat. Dilengkapi empat buah laci bertutup, barang-barang Anda akan terbebas dari debu dan kotoran.  Desain <strong>Jefferson Credenza</strong> dipermanis dengan aksen ukiran dan permainan warna di keempat lacinya. Kabinet serbaguna ini juga menyediakan tempat bagi koleksi pajangan Anda di bagian atasnya.</p>",http://fabelio.com/jefferson-credenza.html,3299000,,,http://fabelio.com/media/catalog/product/j/e/jefferson-1.jpg,,,simple,,Brown,,,,,1,,
EMODT00701S4,"Mutoyo Dining Table 4 Seater","<p>Berakhir pekan bersama keluarga dan menghabiskan waktu untuk masak dan makan bersama tentu akan menjadi ritual yang sangat menyenangkan. Dengan <strong>Mutoyo Dining Table</strong>, seluruh sajian yang dimasak bersama akan menjadi semakin istimewa. Dengan sudut meja yang tidak tajam dan bisa meminimalisir risiko saat bersama si kecil, Mutoyo diciptakan dari kayu jati solid terbaik yang bisa membuat ruang makan Anda semakin hangat bersama keluarga.<p>
",http://fabelio.com/mutoyo-dining-table-4-seater.html,2899000,,,http://fabelio.com/media/catalog/product/m/u/mutoyo-dininning-table-4-seater-2.jpg,,,simple,,Brown,,,,,1,,
EMODT00701S6,"Mutoyo Dining Table 6 Seater","<p>Berakhir pekan bersama keluarga dan menghabiskan waktu untuk masak dan makan bersama tentu akan menjadi ritual yang sangat menyenangkan. Dengan <strong>Mutoyo Dining Table</strong>, seluruh sajian yang dimasak bersama akan menjadi semakin istimewa. Dengan sudut meja yang tidak tajam dan bisa meminimalisir risiko saat bersama si kecil, Mutoyo diciptakan dari kayu jati solid terbaik yang bisa membuat ruang makan Anda semakin hangat bersama keluarga.<p>",http://fabelio.com/mutoyo-dining-table-6-seater.html,3599000,,,http://fabelio.com/media/catalog/product/m/u/mutoyo-dining-table-8-seater-1_2.jpg,,,simple,,Brown,,,,,1,,
EMODT00701S8,"Mutoyo Dining Table 8 Seater","<p>Pesta makan bersama keluarga besar saat hari raya? Tentu bisa. <strong>Mutoyo Dining Table</strong> dirancang untuk memenuhi kebutuhan Anda akan meja makan yang besar &ndash; hingga 8 orang! Anda juga bisa menggunakannya untuk menaruh sajian-sajian terbaik dan paling khas yang akan disajikan kepada mereka, dengan permukaan luas yang terbuat dari kayu jati solid yang ringan namun tetap tangguh.</p>",http://fabelio.com/mutoyo-dining-table-8-seater.html,4299000,,,http://fabelio.com/media/catalog/product/m/u/mutoyo-dining-table-8-seater-1.jpg,,,simple,,Brown,,,,,1,,
EMODT00702S4,"Smith Dining Table 4 Seater","<p>Dengan permukaan yang mudah dibersihkan, <strong>Smith Dining Table<strong> merupakan pilihan tepat untuk diletakkan di ruang makan Anda. Meja dengan desain yang minimalis dan ukuran yang luas ini juga dapat melengkapi dekorasi kantor Anda. Kestabilan dan kekokohan terpancar dari kaki berbahan besi yang menopangnya. Besi penopang bahkan dipasang pula secara horizontal untuk menjaga barang-barang yang diletakkan di atasnya tetap aman. Dengan kapasitas empat kursi,<strong> Smith Dining Table</strong> menjadi teman ideal untuk keluarga kecil Anda. </p>",http://fabelio.com/smith-dining-table-4-seater.html,4299000,,,http://fabelio.com/media/catalog/product/s/m/smith-dinning-table-2_2.jpg,,,simple,,Brown,,,,,1,,
EMODT00702S6,"Smith Dining Table 6 Seater","<p>Dengan <strong>Smith Dining Table</strong>, ruang makan Anda akan menjadi lebih istimewa dari sebelumnya. Corak kayu alami dari bahan kayu lapis menghadirkan kehangatan dan keindahan di rumah Anda. Smith Dining Table didesain khusus agar dapat memuat enam kursi sekaligus sehingga Anda dapat mengundang teman dan kerabat untuk makan bersama.  Hadirkan pengalaman berada di meja makan yang tak ada duanya dengan <strong>Smith Dining Table</strong>.</p> ",http://fabelio.com/smith-dining-table-6-seater.html,5599000,,,http://fabelio.com/media/catalog/product/s/m/smith-dinning-table-2.jpg,,,simple,,Brown,,,,,1,,
EMODT00702S8,"Smith Dining Table 8 Seater","<p>Dengan <strong>Smith Dining Table</strong>, ruang makan Anda akan menjadi lebih istimewa dari sebelumnya. Corak kayu alami dari bahan kayu lapis menghadirkan kehangatan dan keindahan di rumah Anda. Smith Dining Table didesain khusus agar dapat memuat enam kursi sekaligus sehingga Anda dapat mengundang teman dan kerabat untuk makan bersama.  Hadirkan pengalaman berada di meja makan yang tak ada duanya dengan <strong>Smith Dining Table</strong>.</p> ",http://fabelio.com/smith-dining-table-8-seater.html,6799000,,,http://fabelio.com/media/catalog/product/s/m/smith8_main.jpg,,,simple,,Brown,,,,,1,,
